Time Bucket (America/New_York),Barn-Mains_A (kWhs),Barn-Mains_B (kWhs),Barn-Mains_C (kWhs),Barn-Clothes Dryer-Dryer (kWhs),Barn-Water Heater-Water Heater (kWhs),Barn-Other-garage lights? (kWhs),Barn-Other-Radon & (kWhs),Barn-Circuit_5 (kWhs),Barn-Circuit_6 (kWhs),Barn-Circuit_7 (kWhs),Barn-Pump-Well  (kWhs),Barn-Heat Pump-Heat Pump (kWhs),Barn-Other-Kitchen Outlets (kWhs),Barn-Other-Master Bedroom (kWhs),Barn-Circuit_12 (kWhs),Barn-Circuit_13 (kWhs),Barn-Circuit_14 (kWhs),Barn-Kitchen-Kitchen Stove (kWhs),Barn-Circuit_16 (kWhs)
02/16/2026 20:00:00,1.5039,1.8311,No CT,0.0000,0.0000,0.0000,0.0045,0.0000,0.0083,0.0000,0.0231,2.6114,0.0089,0.0832,0.0649,0.1074,0.1320,0.0117,0.0616
02/16/2026 21:00:00,1.7818,2.1135,No CT,0.0000,0.0000,0.0000,0.0050,0.0000,0.0105,0.0000,0.0345,3.1327,0.0104,0.0913,0.0681,0.1322,0.1412,0.0139,0.0453
02/16/2026 22:00:00,1.9033,2.1489,No CT,0.0000,0.1060,0.0002,0.1169,0.0000,0.0002,0.0000,0.0387,3.0538,0.0091,0.0902,0.0684,0.1314,0.1422,0.0148,0.0616
02/16/2026 23:00:00,2.4448,2.4118,No CT,0.0000,0.8474,0.0016,0.3079,0.0000,0.0384,0.0000,0.0652,2.8593,0.0095,0.1193,0.0553,0.1319,0.1155,0.0185,0.0494
02/17/2026 00:00:00,4.2847,4.3533,No CT,2.1186,2.5817,0.0059,0.0105,0.0000,0.0049,0.0000,0.2000,2.9525,0.0104,0.0520,0.0646,0.0407,0.1052,0.0340,0.0089
02/17/2026 01:00:00,2.5154,2.7384,No CT,0.0000,2.0984,0.0038,0.0060,0.0000,0.0015,0.0000,0.0237,2.6533,0.0094,0.0316,0.0439,0.0129,0.1048,0.0199,0.0021
02/17/2026 02:00:00,1.5970,1.8072,No CT,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0209,2.9418,0.0088,0.0321,0.0537,0.0134,0.1045,0.0115,0.0000
02/17/2026 03:00:00,1.6171,1.8306,No CT,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0212,2.9867,0.0088,0.0320,0.0512,0.0140,0.1044,0.0117,0.0000
02/17/2026 04:00:00,1.5254,1.7502,No CT,0.0000,0.0000,0.0000,0.0047,0.0000,0.0000,0.0000,0.0199,2.8267,0.0088,0.0319,0.0411,0.0136,0.1046,0.0106,0.0000
02/17/2026 05:00:00,1.8294,2.0314,No CT,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0310,3.3752,0.0089,0.0315,0.0636,0.0140,0.1037,0.0141,0.0000
02/17/2026 06:00:00,3.5456,3.7980,No CT,0.0001,3.3755,0.0067,0.0070,0.0000,0.0047,0.0000,0.1939,3.1873,0.0112,0.0332,0.0566,0.0148,0.1214,0.0301,0.0256
02/17/2026 07:00:00,2.8167,3.0668,No CT,0.0000,1.9934,0.0038,0.0059,0.0018,0.0266,0.0000,0.0402,3.1065,0.0503,0.0201,0.1476,0.0262,0.1416,0.0239,0.0519
02/17/2026 08:00:00,1.8658,2.5153,No CT,0.0000,0.3631,0.0007,0.0053,0.0000,0.0255,0.0000,0.0287,2.9235,0.4239,0.0204,0.1308,0.0247,0.1410,0.0151,0.0628
02/17/2026 09:00:00,1.6820,2.4033,No CT,0.0000,0.0000,0.0000,0.0072,0.0022,0.0256,0.0000,0.0344,2.9918,0.4688,0.0591,0.0562,0.0184,0.1407,0.0131,0.0649
02/17/2026 10:00:00,1.7083,2.4733,No CT,0.0000,0.0000,0.0000,0.0076,0.0000,0.0083,0.0000,0.0228,2.8407,0.6521,0.1769,0.0639,0.0184,0.1403,0.0142,0.0622
02/17/2026 11:00:00,1.6383,1.8351,No CT,0.0000,0.0000,0.0000,0.0074,0.0000,0.0093,0.0000,0.0202,2.8310,0.0089,0.1342,0.0398,0.0179,0.1413,0.0125,0.0612
02/17/2026 12:00:00,1.4154,1.6082,No CT,0.0000,0.0000,0.0000,0.0074,0.0012,0.0000,0.0000,0.0352,2.3459,0.0088,0.1307,0.0629,0.0182,0.1401,0.0106,0.0615
02/17/2026 13:00:00,1.1796,1.3454,No CT,0.0000,0.0000,0.0000,0.0073,0.0022,0.0000,0.0000,0.0252,1.9764,0.0099,0.1085,0.0410,0.0207,0.0990,0.0073,0.0201
02/17/2026 14:00:00,1.2364,1.3141,No CT,0.0000,0.3604,0.0006,0.0073,0.0013,0.0000,0.0000,0.0215,1.6332,0.0089,0.1340,0.0612,0.0181,0.0952,0.0070,0.0140
02/17/2026 15:00:00,2.8108,2.9098,No CT,0.0000,3.6308,0.0059,0.0083,0.0010,0.0006,0.0000,0.1573,1.3437,0.0096,0.1263,0.0459,0.0161,0.0949,0.0212,0.0164
02/17/2026 16:00:00,1.1171,1.1860,No CT,0.0000,0.5557,0.0009,0.0072,0.0002,0.0000,0.0000,0.0035,1.2196,0.0085,0.1332,0.0577,0.0170,0.0930,0.0034,0.0138
02/17/2026 17:00:00,0.9951,1.0488,No CT,0.0000,0.0000,0.0000,0.0071,0.0004,0.0000,0.0000,0.0058,1.5151,0.0084,0.1505,0.0524,0.0174,0.0911,0.0015,0.0136
02/17/2026 18:00:00,1.1828,1.2342,No CT,0.0000,0.0000,0.0000,0.0072,0.0052,0.0000,0.0000,0.0197,1.8552,0.0096,0.1623,0.0521,0.0208,0.0910,0.0062,0.0139
02/17/2026 19:00:00,1.6173,1.6581,No CT,0.0000,0.2463,0.0004,0.0073,0.0060,0.0330,0.0000,0.0243,2.2284,0.0088,0.1674,0.0639,0.0177,0.1072,0.0149,0.0341
02/17/2026 20:00:00,1.5515,1.6722,No CT,0.0000,0.1576,0.0003,0.0073,0.0002,0.0240,0.0000,0.0284,2.3685,0.0089,0.1530,0.0672,0.0178,0.1335,0.0118,0.0633
02/17/2026 21:00:00,1.5873,1.8217,No CT,0.0000,0.0000,0.0000,0.0074,0.0001,0.0076,0.0000,0.0225,2.4934,0.1609,0.1559,0.1364,0.0156,0.1360,0.0127,0.0617
02/17/2026 22:00:00,2.1815,2.1752,No CT,0.0000,0.4500,0.0008,0.1933,0.0098,0.0054,0.0000,0.0391,3.0257,0.0103,0.1352,0.0588,0.0113,0.1100,0.0174,0.0970
02/17/2026 23:00:00,2.6210,2.5137,No CT,0.0000,0.7963,0.0014,0.2424,0.0200,0.0007,0.0000,0.0567,3.2940,0.0093,0.1724,0.0931,0.0142,0.1104,0.0219,0.1016
02/18/2026 00:00:00,2.8961,2.7862,No CT,0.0004,1.2164,0.0025,0.1694,0.0004,0.0019,0.0000,0.1863,3.3873,0.0094,0.1310,0.1474,0.0110,0.1089,0.0241,0.0611
02/18/2026 01:00:00,3.7938,3.9020,No CT,0.0000,3.5632,0.0067,0.0086,0.0062,0.0042,0.0000,0.0317,3.4474,0.0101,0.0875,0.1095,0.0097,0.1059,0.0324,0.0050
02/18/2026 02:00:00,1.9119,2.0307,No CT,0.0000,0.0000,0.0000,0.0075,0.0001,0.0000,0.0000,0.0236,3.3817,0.0090,0.0753,0.0992,0.0110,0.1055,0.0147,0.0000
02/18/2026 03:00:00,2.0253,2.2038,No CT,0.0000,0.0000,0.0000,0.0076,0.0000,0.0000,0.0000,0.0332,3.7189,0.0091,0.0751,0.0401,0.0112,0.1056,0.0160,0.0000
02/18/2026 04:00:00,1.9066,2.0450,No CT,0.0000,0.0000,0.0000,0.0075,0.0001,0.0000,0.0000,0.0239,3.4598,0.0090,0.0745,0.0569,0.0142,0.1055,0.0144,0.0000
02/18/2026 05:00:00,1.9688,2.1084,No CT,0.0000,0.0000,0.0000,0.0075,0.0001,0.0000,0.0000,0.0248,3.5986,0.0090,0.0752,0.0484,0.0114,0.1052,0.0150,0.0000
02/18/2026 06:00:00,1.8846,2.0111,No CT,0.0000,0.0000,0.0000,0.0074,0.0001,0.0000,0.0000,0.0235,3.4077,0.0089,0.0745,0.0618,0.0113,0.1048,0.0145,0.0000
02/18/2026 07:00:00,2.0144,2.1391,No CT,0.0000,0.3663,0.0007,0.0075,0.0002,0.0207,0.0000,0.0311,3.2816,0.0090,0.0782,0.0401,0.0110,0.1054,0.0154,0.0013
02/18/2026 08:00:00,1.8451,2.0226,No CT,0.0000,0.1230,0.0002,0.0075,0.0029,0.0104,0.0000,0.0383,3.1016,0.0118,0.1280,0.0442,0.0110,0.1441,0.0145,0.0489
02/18/2026 09:00:00,2.2933,2.3810,No CT,0.0000,0.7177,0.0014,0.0144,0.0007,0.0421,0.0000,0.0474,3.2059,0.0092,0.1443,0.0758,0.0107,0.1447,0.0187,0.0510
02/18/2026 10:00:00,1.6546,1.7615,No CT,0.0000,0.0000,0.0000,0.0547,0.0001,0.0068,0.0000,0.0347,2.6808,0.0089,0.1616,0.0514,0.0140,0.1448,0.0126,0.0672
02/18/2026 11:00:00,1.8465,1.9372,No CT,0.0000,0.0000,0.0000,0.0075,0.0000,0.0080,0.0000,0.0295,3.0091,0.0090,0.1654,0.1213,0.0112,0.1464,0.0151,0.0681
02/18/2026 12:00:00,1.7317,1.6806,No CT,0.0000,0.0000,0.0000,0.1347,0.0000,0.0000,0.0000,0.0367,2.4733,0.0209,0.1666,0.1479,0.0108,0.1438,0.0134,0.0681
02/18/2026 13:00:00,1.8572,2.3825,No CT,0.2912,0.3693,0.0008,0.2444,0.0001,0.0008,0.0000,0.0357,2.0879,0.6061,0.1435,0.0323,0.0073,0.1349,0.0140,0.0691
02/18/2026 14:00:00,1.8970,1.8045,No CT,0.5043,0.4719,0.0008,0.2436,0.0002,0.0002,0.0000,0.0278,1.7929,0.0106,0.1532,0.0157,0.0103,0.1348,0.0133,0.0680
02/18/2026 15:00:00,1.3926,1.3406,No CT,0.0000,0.0000,0.0000,0.2428,0.0000,0.0000,0.0000,0.0206,1.9123,0.0086,0.1437,0.0157,0.0107,0.1345,0.0095,0.0573
02/18/2026 16:00:00,1.4221,1.3421,No CT,0.0000,0.0000,0.0000,0.2425,0.0001,0.0246,0.0000,0.0172,1.9101,0.0086,0.1231,0.0445,0.0136,0.1344,0.0096,0.0598
02/18/2026 17:00:00,1.8282,1.6220,No CT,0.0000,0.3589,0.0006,0.2405,0.0000,0.0046,0.0000,0.0305,2.0340,0.0096,0.1326,0.2083,0.0105,0.1342,0.0140,0.0870
02/18/2026 18:00:00,1.6094,1.4538,No CT,0.0000,0.0000,0.0000,0.2395,0.0001,0.0063,0.0000,0.0156,2.0861,0.0086,0.1064,0.1800,0.0108,0.1332,0.0117,0.0866
02/18/2026 19:00:00,1.6323,1.5102,No CT,0.0000,0.0000,0.0000,0.2402,0.0000,0.0000,0.0000,0.0166,2.1933,0.0086,0.1073,0.1531,0.0108,0.1331,0.0117,0.0867
02/18/2026 20:00:00,1.5467,1.5385,No CT,0.0000,0.0000,0.0000,0.2410,0.0001,0.0000,0.0000,0.0165,2.1844,0.0086,0.1068,0.0736,0.0106,0.1364,0.0112,0.0868
02/18/2026 21:00:00,1.5790,1.5629,No CT,0.0000,0.0000,0.0000,0.2407,0.0001,0.0000,0.0000,0.0167,2.2432,0.0087,0.1072,0.0765,0.0137,0.1451,0.0114,0.0867
02/18/2026 22:00:00,2.8805,2.8532,No CT,0.0000,2.2638,0.0041,0.2409,0.0098,0.0018,0.0000,0.1858,2.2755,0.0110,0.1562,0.0636,0.0101,0.1738,0.0234,0.0883
02/18/2026 23:00:00,2.3467,2.4849,No CT,0.0000,2.1013,0.0036,0.0080,0.0001,0.0005,0.0000,0.0204,2.1484,0.0093,0.0918,0.0657,0.0096,0.1408,0.0172,0.0015
02/19/2026 00:00:00,1.3146,1.4598,No CT,0.0000,0.0000,0.0000,0.0073,0.0001,0.0000,0.0000,0.0170,2.2532,0.0087,0.0873,0.0611,0.0106,0.1400,0.0082,0.0000
02/19/2026 01:00:00,1.2989,1.5160,No CT,0.0000,0.0000,0.0000,0.0074,0.0001,0.0000,0.0000,0.0175,2.3334,0.0087,0.0471,0.0457,0.0103,0.1400,0.0080,0.0000
02/19/2026 02:00:00,1.3953,1.5827,No CT,0.0000,0.0000,0.0000,0.0073,0.0001,0.0000,0.0000,0.0185,2.4958,0.0094,0.0433,0.0636,0.0104,0.1398,0.0089,0.0002
02/19/2026 03:00:00,1.5135,1.6759,No CT,0.0000,0.0000,0.0000,0.0074,0.0000,0.0000,0.0000,0.0197,2.6715,0.0089,0.0899,0.0471,0.0137,0.1398,0.0106,0.0000
02/19/2026 04:00:00,2.2926,2.4382,No CT,0.0000,1.3170,0.0025,0.0078,0.0000,0.0014,0.0000,0.1606,2.6983,0.0093,0.0958,0.0561,0.0102,0.1405,0.0177,0.0020
02/19/2026 05:00:00,2.9799,3.1033,No CT,0.0000,2.8215,0.0051,0.0082,0.0000,0.0021,0.0000,0.0326,2.6215,0.0097,0.1173,0.0608,0.0097,0.1406,0.0240,0.0067
02/19/2026 06:00:00,2.7401,2.9789,No CT,0.0000,2.4048,0.0044,0.0094,0.0020,0.0134,0.0000,0.1065,2.5219,0.0119,0.0846,0.0657,0.0097,0.1793,0.0224,0.0624
02/19/2026 07:00:00,2.7702,2.7915,No CT,0.0000,1.9677,0.0037,0.0079,0.0001,0.0162,0.0000,0.1864,2.6947,0.0105,0.1146,0.1561,0.0100,0.1423,0.0229,0.0067
02/19/2026 08:00:00,3.3045,3.7304,No CT,0.0004,3.0120,0.0057,0.0084,0.0000,0.0134,0.0000,0.0551,2.9488,0.3608,0.1258,0.0931,0.0103,0.1396,0.0278,0.0090
02/19/2026 09:00:00,1.8169,3.0249,No CT,0.0001,0.3840,0.0008,0.0078,0.0000,0.0383,0.0000,0.0333,2.6997,1.1075,0.1306,0.0580,0.0035,0.1502,0.0147,0.0317
02/19/2026 10:00:00,1.5991,2.2537,No CT,0.0000,0.0000,0.0000,0.0076,0.0000,0.0072,0.0000,0.0391,2.6663,0.4806,0.1473,0.0633,0.0084,0.1781,0.0126,0.0627
02/19/2026 11:00:00,1.5061,1.7392,No CT,0.0000,0.0000,0.0000,0.0074,0.0000,0.0056,0.0000,0.0191,2.5165,0.0391,0.1567,0.0469,0.0106,0.1768,0.0115,0.0616
02/19/2026 12:00:00,2.3188,2.5069,No CT,0.0000,1.6456,0.0030,0.0079,0.0000,0.0013,0.0000,0.1676,2.3648,0.0094,0.1101,0.0639,0.0098,0.1554,0.0184,0.0406
02/19/2026 13:00:00,2.7229,2.8620,No CT,0.0000,2.7623,0.0048,0.0082,0.0000,0.0010,0.0000,0.0223,2.1964,0.0096,0.1200,0.0520,0.0094,0.1270,0.0218,0.0177
02/19/2026 14:00:00,1.2789,1.4024,No CT,0.0000,0.0000,0.0000,0.0073,0.0000,0.0000,0.0000,0.0162,2.1395,0.0087,0.1207,0.0510,0.0135,0.1259,0.0087,0.0155
02/19/2026 15:00:00,1.3559,1.4499,No CT,0.0000,0.0000,0.0000,0.0073,0.0013,0.0000,0.0000,0.0197,2.2297,0.0099,0.1393,0.0623,0.0106,0.1261,0.0096,0.0156
02/19/2026 16:00:00,1.4223,1.4720,No CT,0.0000,0.0000,0.0000,0.0073,0.0085,0.0000,0.0000,0.0171,2.2573,0.0087,0.2169,0.0385,0.0109,0.1262,0.0105,0.0158
02/19/2026 17:00:00,1.6120,1.9051,No CT,0.0000,0.0000,0.0002,0.0074,0.0084,0.0005,0.0000,0.0265,2.4277,0.2463,0.2299,0.0722,0.0095,0.1543,0.0149,0.0491
02/19/2026 18:00:00,1.7276,1.8718,No CT,0.0000,0.3578,0.0006,0.0075,0.0086,0.0002,0.0000,0.0405,2.4737,0.0101,0.1962,0.0596,0.0110,0.1654,0.0137,0.0738
02/19/2026 19:00:00,3.9496,4.0765,No CT,0.0001,4.2939,0.0080,0.0088,0.0081,0.0308,0.0000,0.1858,2.6685,0.0124,0.1935,0.0672,0.0122,0.1674,0.0339,0.0647
02/19/2026 20:00:00,1.7122,1.8122,No CT,0.0000,0.0824,0.0001,0.0074,0.0085,0.0245,0.0000,0.0202,2.6710,0.0091,0.1957,0.0749,0.0110,0.1694,0.0135,0.0616
02/19/2026 21:00:00,1.9061,2.0651,No CT,0.0000,0.3436,0.0006,0.0076,0.0092,0.0080,0.0000,0.0447,2.8593,0.0101,0.1902,0.0501,0.0111,0.1787,0.0153,0.0621
02/19/2026 22:00:00,2.2966,2.3980,No CT,0.0001,0.7658,0.0016,0.0077,0.0084,0.0259,0.0000,0.0510,2.8645,0.0124,0.1924,0.0781,0.0109,0.1790,0.0233,0.0508
02/19/2026 23:00:00,1.9193,2.0645,No CT,0.0000,0.4179,0.0008,0.0076,0.0085,0.0060,0.0000,0.0374,2.8471,0.0095,0.1618,0.0642,0.0108,0.1610,0.0152,0.0299
02/20/2026 00:00:00,1.6342,1.8146,No CT,0.0000,0.0000,0.0000,0.0075,0.0084,0.0000,0.0000,0.0211,2.8734,0.0089,0.1091,0.0464,0.0110,0.1394,0.0122,0.0000
02/20/2026 01:00:00,1.6614,1.8246,No CT,0.0000,0.0000,0.0000,0.0074,0.0082,0.0000,0.0000,0.0283,2.8860,0.0089,0.1094,0.0617,0.0120,0.1396,0.0121,0.0000
02/20/2026 02:00:00,1.7080,1.8869,No CT,0.0000,0.0000,0.0000,0.0075,0.0082,0.0000,0.0000,0.0211,3.0152,0.0090,0.1161,0.0398,0.0128,0.1397,0.0117,0.0000
02/20/2026 03:00:00,1.8153,1.9950,No CT,0.0000,0.0000,0.0000,0.0075,0.0081,0.0000,0.0000,0.0233,3.2331,0.0090,0.1138,0.0390,0.0108,0.1402,0.0134,0.0000
02/20/2026 04:00:00,1.7400,1.8982,No CT,0.0000,0.0000,0.0000,0.0074,0.0082,0.0000,0.0000,0.0296,3.0320,0.0090,0.1149,0.0603,0.0109,0.1405,0.0128,0.0000
02/20/2026 05:00:00,1.6925,1.8810,No CT,0.0000,0.0000,0.0000,0.0074,0.0082,0.0000,0.0000,0.0215,3.0063,0.0089,0.1029,0.0438,0.0108,0.1407,0.0124,0.0000
02/20/2026 06:00:00,2.0101,2.2050,No CT,0.0000,0.3757,0.0007,0.0076,0.0082,0.0004,0.0000,0.0240,3.2662,0.0091,0.1015,0.0388,0.0110,0.1408,0.0157,0.0006
02/20/2026 07:00:00,1.7726,1.9402,No CT,0.0000,0.0000,0.0000,0.0074,0.0083,0.0000,0.0000,0.0220,3.1188,0.0089,0.1066,0.0627,0.0140,0.1404,0.0137,0.0000
02/20/2026 08:00:00,2.7497,2.9402,No CT,0.0000,1.8271,0.0036,0.0081,0.0081,0.0025,0.0000,0.0924,3.0558,0.0110,0.1653,0.0401,0.0103,0.1639,0.0232,0.0384
02/20/2026 09:00:00,2.0155,2.1430,No CT,0.0000,0.5094,0.0010,0.0075,0.0151,0.0277,0.0000,0.0367,2.8287,0.0091,0.2008,0.0628,0.0109,0.1788,0.0166,0.0627
02/20/2026 10:00:00,1.8200,1.9802,No CT,0.0000,0.0000,0.0000,0.0074,0.0080,0.0227,0.0000,0.0297,3.0108,0.0090,0.1978,0.0482,0.0248,0.1802,0.0147,0.0752
02/20/2026 11:00:00,2.2095,3.2974,No CT,0.0003,0.8793,0.0020,0.0292,0.0072,0.0283,0.0000,0.0563,2.7588,0.9623,0.1922,0.0807,0.0318,0.1808,0.0189,0.0759
02/20/2026 12:00:00,1.8901,1.8279,No CT,0.0000,0.0000,0.0000,0.2407,0.0077,0.0150,0.0000,0.0328,2.5513,0.1145,0.1465,0.1693,0.0130,0.1628,0.0146,0.0700
02/20/2026 13:00:00,1.6778,1.5305,No CT,0.0000,0.0000,0.0000,0.2415,0.0078,0.0070,0.0000,0.0172,2.3243,0.0086,0.0827,0.1493,0.0114,0.1307,0.0115,0.0413
02/20/2026 14:00:00,0.5727,0.6264,No CT,0.0003,0.1778,0.0005,0.0435,0.0019,0.0050,0.0000,0.0110,0.7301,0.0577,0.0264,0.0159,0.0024,0.0372,0.0052,0.0102
02/20/2026 15:00:00,0.3901,0.4561,No CT,0.0003,0.2100,0.0005,0.0062,0.0008,0.0059,0.0000,0.0098,0.4322,0.0665,0.0156,0.0147,0.0009,0.0196,0.0042,0.0044
02/20/2026 16:00:00,0.3901,0.4561,No CT,0.0003,0.2100,0.0005,0.0062,0.0008,0.0059,0.0000,0.0098,0.4322,0.0665,0.0156,0.0147,0.0009,0.0196,0.0042,0.0044
02/20/2026 17:00:00,0.3901,0.4561,No CT,0.0003,0.2100,0.0005,0.0062,0.0008,0.0059,0.0000,0.0098,0.4322,0.0665,0.0156,0.0147,0.0009,0.0196,0.0042,0.0044
02/20/2026 18:00:00,0.3901,0.4561,No CT,0.0003,0.2100,0.0005,0.0062,0.0008,0.0059,0.0000,0.0098,0.4322,0.0665,0.0156,0.0147,0.0009,0.0196,0.0042,0.0044
02/20/2026 19:00:00,0.3901,0.4561,No CT,0.0003,0.2100,0.0005,0.0062,0.0008,0.0059,0.0000,0.0098,0.4322,0.0665,0.0156,0.0147,0.0009,0.0196,0.0042,0.0044
02/20/2026 20:00:00,0.3901,0.4561,No CT,0.0003,0.2100,0.0005,0.0062,0.0008,0.0059,0.0000,0.0098,0.4322,0.0665,0.0156,0.0147,0.0009,0.0196,0.0042,0.0044
02/20/2026 21:00:00,0.3901,0.4561,No CT,0.0003,0.2100,0.0005,0.0062,0.0008,0.0059,0.0000,0.0098,0.4322,0.0665,0.0156,0.0147,0.0009,0.0196,0.0042,0.0044
02/20/2026 22:00:00,0.3901,0.4561,No CT,0.0003,0.2100,0.0005,0.0062,0.0008,0.0059,0.0000,0.0098,0.4322,0.0665,0.0156,0.0147,0.0009,0.0196,0.0042,0.0044
02/20/2026 23:00:00,2.5082,2.9892,No CT,0.0000,0.0002,0.0006,0.0046,0.0068,0.0087,0.0000,0.0298,4.3108,0.4410,0.1541,0.1421,0.0099,0.1686,0.0222,0.0173
02/21/2026 00:00:00,3.8445,4.0974,No CT,0.0006,3.1950,0.0063,0.0066,0.0072,0.0122,0.0000,0.1943,3.8445,0.0097,0.0817,0.0605,0.0097,0.1706,0.0340,0.0271
02/21/2026 01:00:00,3.0127,3.2871,No CT,0.0001,1.5633,0.0031,0.0052,0.0073,0.0025,0.0000,0.0307,4.1179,0.0092,0.0388,0.0653,0.0104,0.1699,0.0258,0.0026
02/21/2026 02:00:00,2.0475,2.3471,No CT,0.0000,0.0000,0.0000,0.0038,0.0075,0.0000,0.0000,0.0259,3.8535,0.0086,0.0237,0.0509,0.0108,0.1691,0.0162,0.0000
02/21/2026 03:00:00,1.9902,2.2773,No CT,0.0000,0.0000,0.0000,0.0036,0.0075,0.0000,0.0000,0.0249,3.7164,0.0085,0.0217,0.0648,0.0107,0.1689,0.0157,0.0000
02/21/2026 04:00:00,2.0269,2.3223,No CT,0.0000,0.0000,0.0000,0.0037,0.0075,0.0000,0.0000,0.0253,3.8062,0.0086,0.0206,0.0573,0.0107,0.1685,0.0159,0.0000
02/21/2026 05:00:00,2.0869,2.2929,No CT,0.0000,0.0000,0.0000,0.0034,0.0075,0.0000,0.0000,0.0252,3.7509,0.0085,0.0207,0.1434,0.0107,0.1678,0.0172,0.0000
02/21/2026 06:00:00,2.0194,2.2732,No CT,0.0000,0.0000,0.0000,0.0034,0.0075,0.0000,0.0000,0.0249,3.7164,0.0085,0.0201,0.0945,0.0107,0.1657,0.0159,0.0000
02/21/2026 07:00:00,2.2661,2.5062,No CT,0.0000,0.3749,0.0008,0.0038,0.0074,0.0006,0.0000,0.0345,3.7910,0.0099,0.0613,0.0657,0.0107,0.1622,0.0189,0.0013
02/21/2026 08:00:00,1.9701,2.4451,No CT,0.0000,0.0003,0.0005,0.0034,0.0304,0.0441,0.0000,0.0295,3.2230,0.2977,0.1692,0.0741,0.0090,0.1986,0.0179,0.0499
02/21/2026 09:00:00,1.6681,1.9183,No CT,0.0000,0.0000,0.0000,0.0027,0.0316,0.0075,0.0000,0.0205,2.8100,0.0085,0.1566,0.0603,0.0106,0.1969,0.0137,0.0495
02/21/2026 10:00:00,1.5914,1.7983,No CT,0.0000,0.0000,0.0000,0.0025,0.0323,0.0106,0.0000,0.0192,2.5876,0.0085,0.1797,0.0689,0.0105,0.1953,0.0128,0.0498
02/21/2026 11:00:00,1.5054,2.0549,No CT,0.0000,0.0000,0.0002,0.0031,0.0323,0.0007,0.0000,0.0262,2.2709,0.3443,0.1748,0.0744,0.0082,0.1938,0.0150,0.0503
02/21/2026 12:00:00,2.5932,2.8044,No CT,0.0000,2.7507,0.0046,0.0051,0.0326,0.0011,0.0000,0.1098,1.6999,0.0092,0.1995,0.0498,0.0091,0.1941,0.0214,0.0516
02/21/2026 13:00:00,0.9934,1.2478,No CT,0.0000,0.0000,0.0000,0.0016,0.0329,0.0000,0.0000,0.0066,1.5135,0.0082,0.1281,0.0743,0.0097,0.1923,0.0043,0.0494
02/21/2026 14:00:00,0.9069,1.1789,No CT,0.0000,0.0000,0.0000,0.0015,0.0329,0.0000,0.0000,0.0040,1.4065,0.0081,0.1176,0.0533,0.0096,0.1799,0.0019,0.0492
02/21/2026 15:00:00,0.9154,1.1669,No CT,0.0000,0.0000,0.0000,0.0013,0.0329,0.0000,0.0000,0.0036,1.3857,0.0081,0.1172,0.0725,0.0096,0.1791,0.0011,0.0491
02/21/2026 16:00:00,0.8964,1.1524,No CT,0.0000,0.0000,0.0000,0.0013,0.0326,0.0000,0.0000,0.0027,1.3591,0.0080,0.1169,0.0677,0.0096,0.1789,0.0010,0.0488
02/21/2026 17:00:00,1.4247,1.4854,No CT,0.0000,0.5116,0.0008,0.0020,0.0231,0.0001,0.0000,0.0157,1.4933,0.0083,0.2074,0.1691,0.0099,0.1786,0.0110,0.0581
02/21/2026 18:00:00,1.1919,1.2691,No CT,0.0000,0.0000,0.0000,0.0014,0.0083,0.0443,0.0000,0.0107,1.6403,0.0082,0.1962,0.0961,0.0102,0.1512,0.0088,0.0759
02/21/2026 19:00:00,1.8519,1.8314,No CT,0.0000,0.5042,0.0009,0.1458,0.0078,0.0213,0.0000,0.0745,1.8877,0.0112,0.2096,0.0765,0.0101,0.1504,0.0198,0.0838
02/21/2026 20:00:00,1.9289,1.7865,No CT,0.2622,0.0010,0.0000,0.2808,0.0076,0.0242,0.0000,0.0312,2.1589,0.0110,0.1785,0.0967,0.0105,0.1502,0.0178,0.1006
02/21/2026 21:00:00,2.7524,2.5610,No CT,2.0330,0.0073,0.0001,0.2383,0.0083,0.0237,0.0000,0.0265,2.0578,0.0087,0.1665,0.0878,0.0098,0.1502,0.0204,0.1043
02/21/2026 22:00:00,1.9657,1.8992,No CT,0.0000,0.3744,0.0007,0.1731,0.0077,0.0254,0.0000,0.0261,2.4769,0.0084,0.1920,0.1064,0.0106,0.1515,0.0157,0.0794
02/21/2026 23:00:00,1.8085,1.8604,No CT,0.0000,0.0000,0.0000,0.0024,0.0078,0.0065,0.0000,0.0352,2.9846,0.0084,0.1546,0.1060,0.0108,0.1234,0.0143,0.0012
02/22/2026 00:00:00,2.9892,3.1610,No CT,0.0000,2.3509,0.0044,0.0051,0.0076,0.0117,0.0000,0.1553,3.0457,0.0092,0.0877,0.0540,0.0097,0.1242,0.0250,0.0035
02/22/2026 01:00:00,2.6541,2.8408,No CT,0.0000,1.7760,0.0033,0.0048,0.0076,0.0019,0.0000,0.0246,3.1361,0.0090,0.0715,0.0616,0.0099,0.1244,0.0212,0.0026
02/22/2026 02:00:00,1.8557,1.9950,No CT,0.0000,0.0000,0.0000,0.0027,0.0077,0.0000,0.0000,0.0230,3.2640,0.0084,0.0527,0.1267,0.0106,0.1248,0.0148,0.0000
